file,line_no,category,usage_guess,old_path,proposed_new_path,proposed_new_exists,scope,line
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,29,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_lines/reviewed_crs_lines/sfincs_crs_lines_REVIEWED.xyxy,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_lines/reviewed_crs_lines/sfincs_crs_lines_REVIEWED.xyxy,False,,OK  harvey_houston_wl_bc.csv           file  28614        /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,29,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_lines/reviewed_crs_lines/sfincs_crs_lines_REVIEWED_PLUS_AUTO_CUSTOM.xyxy,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_lines/reviewed_crs_lines/sfincs_crs_lines_REVIEWED_PLUS_AUTO_CUSTOM.xyxy,False,,OK  harvey_houston_wl_bc.csv           file  28614        /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,29,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/full_candidates/sfincs_obs_points_full_candidates.xy,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/full_candidates/sfincs_obs_points_full_candidates.xy,False,,OK  harvey_houston_wl_bc.csv           file  28614        /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,29,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/lite/sfincs_obs_points_lite.xy,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/lite/sfincs_obs_points_lite.xy,False,,OK  harvey_houston_wl_bc.csv           file  28614        /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,29,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/validation/sfincs_obs_points_validation.xy,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/validation/sfincs_obs_points_validation.xy,False,,OK  harvey_houston_wl_bc.csv           file  28614        /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,29,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv,True,,OK  harvey_houston_wl_bc.csv           file  28614        /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,29,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/static/harris_county/curve_number/cn_dry.tif,/users/e/p/epsilon/Data/Data/harris_county/catalogs/static/harris_county/curve_number/cn_dry.tif,False,,OK  harvey_houston_wl_bc.csv           file  28614        /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,29,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/static/harris_county/curve_number/cn_wet.tif,/users/e/p/epsilon/Data/Data/harris_county/catalogs/static/harris_county/curve_number/cn_wet.tif,False,,OK  harvey_houston_wl_bc.csv           file  28614        /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,29,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/static/harris_county/landcover/NLCD_2016_Land_Cover_L48_20190424.img,/users/e/p/epsilon/Data/Data/harris_county/catalogs/static/harris_county/landcover/NLCD_2016_Land_Cover_L48_20190424.img,True,,OK  harvey_houston_wl_bc.csv           file  28614        /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,29,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/static/harris_county/manning_reclass_table/nlcd_mapping_mean.csv,/users/e/p/epsilon/Data/Data/harris_county/catalogs/static/harris_county/manning_reclass_table/nlcd_mapping_mean.csv,True,,OK  harvey_houston_wl_bc.csv           file  28614        /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,29,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/static/harris_county/region_geom/houston_model.shp,/users/e/p/epsilon/Data/Data/harris_county/catalogs/static/harris_county/region_geom/houston_model.shp,True,,OK  harvey_houston_wl_bc.csv           file  28614        /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,29,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/static/harris_county/structures_thin_dams/AB_dams.shp,/users/e/p/epsilon/Data/Data/harris_county/catalogs/static/harris_county/structures_thin_dams/AB_dams.shp,True,,OK  harvey_houston_wl_bc.csv           file  28614        /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,30,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv,True,,OK  event_source_table.csv             file  578          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,30,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_precip/harvey_mrms.nc,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_precip/harvey_mrms.nc,True,,OK  event_source_table.csv             file  578          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,30,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_runtime_window/event_runtime_window.csv,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_runtime_window/event_runtime_window.csv,True,,OK  event_source_table.csv             file  578          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,30,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv,True,,OK  event_source_table.csv             file  578          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,30,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_lines/reviewed_crs_lines/sfincs_crs_lines_REVIEWED.xyxy,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_lines/reviewed_crs_lines/sfincs_crs_lines_REVIEWED.xyxy,False,,OK  event_source_table.csv             file  578          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,30,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_lines/reviewed_crs_lines/sfincs_crs_lines_REVIEWED_PLUS_AUTO_CUSTOM.xyxy,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_lines/reviewed_crs_lines/sfincs_crs_lines_REVIEWED_PLUS_AUTO_CUSTOM.xyxy,False,,OK  event_source_table.csv             file  578          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,30,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/full_candidates/sfincs_obs_points_full_candidates.xy,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/full_candidates/sfincs_obs_points_full_candidates.xy,False,,OK  event_source_table.csv             file  578          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,30,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/lite/sfincs_obs_points_lite.xy,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/lite/sfincs_obs_points_lite.xy,False,,OK  event_source_table.csv             file  578          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,30,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/validation/sfincs_obs_points_validation.xy,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/validation/sfincs_obs_points_validation.xy,False,,OK  event_source_table.csv             file  578          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,30,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv,True,,OK  event_source_table.csv             file  578          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,30,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/static/harris_county/curve_number/cn_dry.tif,/users/e/p/epsilon/Data/Data/harris_county/catalogs/static/harris_county/curve_number/cn_dry.tif,False,,OK  event_source_table.csv             file  578          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,30,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/static/harris_county/landcover/NLCD_2016_Land_Cover_L48_20190424.img,/users/e/p/epsilon/Data/Data/harris_county/catalogs/static/harris_county/landcover/NLCD_2016_Land_Cover_L48_20190424.img,True,,OK  event_source_table.csv             file  578          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,30,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/static/harris_county/manning_reclass_table/nlcd_mapping_mean.csv,/users/e/p/epsilon/Data/Data/harris_county/catalogs/static/harris_county/manning_reclass_table/nlcd_mapping_mean.csv,True,,OK  event_source_table.csv             file  578          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,30,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/static/harris_county/region_geom/houston_model.shp,/users/e/p/epsilon/Data/Data/harris_county/catalogs/static/harris_county/region_geom/houston_model.shp,True,,OK  event_source_table.csv             file  578          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,30,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/static/harris_county/structures_thin_dams/AB_dams.shp,/users/e/p/epsilon/Data/Data/harris_county/catalogs/static/harris_county/structures_thin_dams/AB_dams.shp,True,,OK  event_source_table.csv             file  578          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,31,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv,True,,OK  harvey_houston_q_bc.csv            file  444041       /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,31,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_precip/harvey_mrms.nc,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_precip/harvey_mrms.nc,True,,OK  harvey_houston_q_bc.csv            file  444041       /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,31,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_runtime_window/event_runtime_window.csv,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_runtime_window/event_runtime_window.csv,True,,OK  harvey_houston_q_bc.csv            file  444041       /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,31,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_source_table/event_source_table.csv,True,,OK  harvey_houston_q_bc.csv            file  444041       /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,31,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_lines/reviewed_crs_lines/sfincs_crs_lines_REVIEWED.xyxy,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_lines/reviewed_crs_lines/sfincs_crs_lines_REVIEWED.xyxy,False,,OK  harvey_houston_q_bc.csv            file  444041       /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,31,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_lines/reviewed_crs_lines/sfincs_crs_lines_REVIEWED_PLUS_AUTO_CUSTOM.xyxy,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_lines/reviewed_crs_lines/sfincs_crs_lines_REVIEWED_PLUS_AUTO_CUSTOM.xyxy,False,,OK  harvey_houston_q_bc.csv            file  444041       /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,31,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/full_candidates/sfincs_obs_points_full_candidates.xy,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/full_candidates/sfincs_obs_points_full_candidates.xy,False,,OK  harvey_houston_q_bc.csv            file  444041       /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,31,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/lite/sfincs_obs_points_lite.xy,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/lite/sfincs_obs_points_lite.xy,False,,OK  harvey_houston_q_bc.csv            file  444041       /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,31,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/validation/sfincs_obs_points_validation.xy,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/validation/sfincs_obs_points_validation.xy,False,,OK  harvey_houston_q_bc.csv            file  444041       /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,31,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_waterlevel/harvey_houston_wl_bc.csv,True,,OK  harvey_houston_q_bc.csv            file  444041       /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,31,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/static/harris_county/landcover/NLCD_2016_Land_Cover_L48_20190424.img,/users/e/p/epsilon/Data/Data/harris_county/catalogs/static/harris_county/landcover/NLCD_2016_Land_Cover_L48_20190424.img,True,,OK  harvey_houston_q_bc.csv            file  444041       /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,31,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/static/harris_county/manning_reclass_table/nlcd_mapping_mean.csv,/users/e/p/epsilon/Data/Data/harris_county/catalogs/static/harris_county/manning_reclass_table/nlcd_mapping_mean.csv,True,,OK  harvey_houston_q_bc.csv            file  444041       /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,31,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/static/harris_county/region_geom/houston_model.shp,/users/e/p/epsilon/Data/Data/harris_county/catalogs/static/harris_county/region_geom/houston_model.shp,True,,OK  harvey_houston_q_bc.csv            file  444041       /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,31,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/static/harris_county/structures_thin_dams/AB_dams.shp,/users/e/p/epsilon/Data/Data/harris_county/catalogs/static/harris_county/structures_thin_dams/AB_dams.shp,True,,OK  harvey_houston_q_bc.csv            file  444041       /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,32,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_discharge/harvey_houston_q_bc.csv,True,,OK  sfincs_obs_points_lite.xy          file  184          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/lite/sfincs_obs_points_lite.xy
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,32,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_precip/harvey_mrms.nc,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_precip/harvey_mrms.nc,True,,OK  sfincs_obs_points_lite.xy          file  184          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/lite/sfincs_obs_points_lite.xy
/proj/zefflab/projects/Flooding/pipeline/web_launcher/_audit_reports/catalog_detector_full_audit_20260612_172311.txt,32,OLD_PROJ_DATA_ROOT,UNCLEAR_REVIEW,/proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_runtime_window/event_runtime_window.csv,/users/e/p/epsilon/Data/Data/harris_county/catalogs/events/harvey_2017_mrms/event_runtime_window/event_runtime_window.csv,True,,OK  sfincs_obs_points_lite.xy          file  184          /proj/zefflab/projects/Flooding/Data/harris_county/catalogs/events/harvey_2017_mrms/event_validation_points/profiles/lite/sfincs_obs_points_lite.xy
